"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Andorra","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","74885","2"
"Andorra","2004","Total","Male","Estimate - de jure","Final figure, complete","2008","38990","2"
"Andorra","2004","Total","Male","Estimate - de jure","Final figure, complete","2007","40085","2"
"Andorra","2004","Total","Female","Estimate - de jure","Final figure, complete","2007","36790","2"
"Andorra","2004","Total","Female","Estimate - de jure","Final figure, complete","2008","35895","2"
"Andorra","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","72320","2"
"Andorra","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","69840","2"
"Andorra","2003","Total","Male","Estimate - de jure","Final figure, complete","2008","36258","2"
"Andorra","2003","Total","Male","Estimate - de jure","Final figure, complete","2007","37582","2"
"Andorra","2003","Total","Female","Estimate - de jure","Final figure, complete","2007","34738","2"
"Andorra","2003","Total","Female","Estimate - de jure","Final figure, complete","2008","33582","2"
"Andorra","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","67159","2"
"Andorra","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","66094","2"
"Andorra","2002","Total","Male","Estimate - de jure","Final figure, complete","2008","34244","2"
"Andorra","2002","Total","Male","Estimate - de jure","Final figure, complete","2007","34805","2"
"Andorra","2002","Total","Female","Estimate - de jure","Final figure, complete","2007","32354","2"
"Andorra","2002","Total","Female","Estimate - de jure","Final figure, complete","2008","31850","2"
"Andorra","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","66334","2"
"Andorra","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","66089","2"
"Andorra","2001","Total","Male","Estimate - de jure","Final figure, complete","2008","34343.5","2"
"Andorra","2001","Total","Male","Estimate - de jure","Final figure, complete","2007","34419","2"
"Andorra","2001","Total","Female","Estimate - de jure","Final figure, complete","2007","31915","2"
"Andorra","2001","Total","Female","Estimate - de jure","Final figure, complete","2008","31745.5","2"
"Bahamas","2020","Total","Both Sexes","Estimate - de jure","Final figure, complete","2021","389410","4"
"Bahamas","2019","Total","Both Sexes","Estimate - de jure","Final figure, complete","2020","385340","4"
"Bahamas","2019","Total","Male","Estimate - de jure","Final figure, complete","2020","186480","4"
"Bahamas","2019","Total","Female","Estimate - de jure","Final figure, complete","2020","198860","4"
"Bahamas","2018","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","381320","4"
"Bahamas","2018","Total","Male","Estimate - de jure","Final figure, complete","2018","184380","4"
"Bahamas","2018","Total","Female","Estimate - de jure","Final figure, complete","2018","196940","4"
"Bahamas","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","377360","4"
"Bahamas","2017","Total","Male","Estimate - de jure","Final figure, complete","2018","182300","4"
"Bahamas","2017","Total","Female","Estimate - de jure","Final figure, complete","2018","195060","4"
"Bahamas","2016","Total","Both Sexes","Estimate - de facto","Provisional figure","2016","373480",""
"Bahamas","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","373480","4"
"Bahamas","2016","Total","Male","Estimate - de facto","Provisional figure","2016","180280",""
"Bahamas","2016","Total","Male","Estimate - de jure","Final figure, complete","2018","180280","4"
"Bahamas","2016","Total","Female","Estimate - de facto","Provisional figure","2016","193200",""
"Bahamas","2016","Total","Female","Estimate - de jure","Final figure, complete","2018","193200","4"
"Bahamas","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","369670","4"
"Bahamas","2015","Total","Male","Estimate - de jure","Final figure, complete","2018","178530","4"
"Bahamas","2015","Total","Female","Estimate - de jure","Final figure, complete","2018","191140","4"
"Bahamas","2014","Total","Both Sexes","Estimate - de facto","Provisional figure","2014","364000",""
"Bahamas","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","365920","4"
"Bahamas","2014","Total","Male","Estimate - de facto","Provisional figure","2014","177800",""
"Bahamas","2014","Total","Male","Estimate - de jure","Final figure, complete","2018","176810","4"
"Bahamas","2014","Total","Female","Estimate - de facto","Provisional figure","2014","186200",""
"Bahamas","2014","Total","Female","Estimate - de jure","Final figure, complete","2018","189110","4"
"Bahamas","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","362230","4"
"Bahamas","2013","Total","Male","Estimate - de jure","Final figure, complete","2018","175120","4"
"Bahamas","2013","Total","Female","Estimate - de jure","Final figure, complete","2018","187110","4"
"Bahamas","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","358600","4"
"Bahamas","2012","Total","Male","Estimate - de jure","Final figure, complete","2018","173460","4"
"Bahamas","2012","Total","Female","Estimate - de jure","Final figure, complete","2018","185140","4"
"Bahamas","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","355020","4"
"Bahamas","2011","Total","Male","Estimate - de jure","Final figure, complete","2018","171810","4"
"Bahamas","2011","Total","Female","Estimate - de jure","Final figure, complete","2018","183210","4"
"Bahamas","2010","Total","Both Sexes","Census - de facto - complete tabulation","Provisional figure","2011","353658",""
"Bahamas","2010","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2013","351461",""
"Bahamas","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","351500","4"
"Bahamas","2010","Total","Male","Census - de facto - complete tabulation","Provisional figure","2011","170926",""
"Bahamas","2010","Total","Male","Census - de jure - complete tabulation","Final figure, complete","2013","170257",""
"Bahamas","2010","Total","Male","Estimate - de jure","Final figure, complete","2018","170200","4"
"Bahamas","2010","Total","Female","Census - de facto - complete tabulation","Provisional figure","2011","182732",""
"Bahamas","2010","Total","Female","Census - de jure - complete tabulation","Final figure, complete","2013","181204",""
"Bahamas","2010","Total","Female","Estimate - de jure","Final figure, complete","2018","181300","4"
"Bahamas","2009","Total","Both Sexes","Estimate - de facto","Final figure, complete","2011","342400","5"
"Bahamas","2009","Total","Male","Estimate - de facto","Final figure, complete","2011","166800","5"
"Bahamas","2009","Total","Female","Estimate - de facto","Final figure, complete","2011","175600","5"
"Bahamas","2008","Total","Both Sexes","Estimate - de facto","Final figure, complete","2009","338300","5"
"Bahamas","2008","Total","Male","Estimate - de facto","Final figure, complete","2009","164800","5"
"Bahamas","2008","Total","Female","Estimate - de facto","Final figure, complete","2009","173500","5"
"Bahamas","2007","Total","Both Sexes","Estimate - de facto","Final figure, complete","2007","334000","5"
"Bahamas","2007","Total","Male","Estimate - de facto","Final figure, complete","2007","162300","5"
"Bahamas","2007","Total","Female","Estimate - de facto","Final figure, complete","2007","171700","5"
"Bahamas","2006","Total","Both Sexes","Estimate - de facto","Final figure, complete","2007","329500","5"
"Bahamas","2006","Total","Male","Estimate - de facto","Final figure, complete","2007","160100","5"
"Bahamas","2006","Total","Female","Estimate - de facto","Final figure, complete","2007","169400","5"
"Bahamas","2005","Total","Both Sexes","Estimate - de facto","Final figure, complete","2007","325200","5"
"Bahamas","2005","Total","Male","Estimate - de facto","Final figure, complete","2007","158000","5"
"Bahamas","2005","Total","Female","Estimate - de facto","Final figure, complete","2007","167200","5"
"Bahamas","2004","Total","Both Sexes","Estimate - de facto","Final figure, complete","2007","320800","5"
"Bahamas","2004","Total","Male","Estimate - de facto","Final figure, complete","2007","155900","5"
"Bahamas","2004","Total","Female","Estimate - de facto","Final figure, complete","2007","164900","5"
"Bahamas","2003","Total","Both Sexes","Estimate - de facto","Final figure, complete","2007","316900","5"
"Bahamas","2003","Total","Male","Estimate - de facto","Final figure, complete","2007","154100","5"
"Bahamas","2003","Total","Female","Estimate - de facto","Final figure, complete","2007","162800","5"
"Bahamas","2002","Total","Both Sexes","Estimate - de facto","Final figure, complete","2007","312100","5"
"Bahamas","2002","Total","Male","Estimate - de facto","Final figure, complete","2007","151700","5"
"Bahamas","2002","Total","Female","Estimate - de facto","Final figure, complete","2007","160400","5"
"Bahamas","2001","Total","Both Sexes","Estimate - de facto","Final figure, complete","2007","307800","5"
"Bahamas","2001","Total","Male","Estimate - de facto","Final figure, complete","2007","149600","5"
"Bahamas","2001","Total","Female","Estimate - de facto","Final figure, complete","2007","158200","5"
"Bolivia (Plurinational State of)","2022","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","12006031","6"
"Bolivia (Plurinational State of)","2022","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","6023201","6"
"Bolivia (Plurinational State of)","2022","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","5982830","6"
"Bolivia (Plurinational State of)","2022","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","8480480","6"
"Bolivia (Plurinational State of)","2022","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","4206052","6"
"Bolivia (Plurinational State of)","2022","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","4274428","6"
"Bolivia (Plurinational State of)","2022","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","3525551","6"
"Bolivia (Plurinational State of)","2022","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","1817149","6"
"Bolivia (Plurinational State of)","2022","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","1708402","6"
"Bolivia (Plurinational State of)","2021","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2021","11841955","6"
